"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"002390.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4949,18.4949,18.4949,18.4949,5.5759,5.5759,5.1099,5.1099,5.1099,5.1099,5.1099,3.9322,3.9277,3.9277,3.9277,3.9277,4.0389,4.0389,4.0651,4.0651,4.0651,4.0651,4.0651,4.0651,4.719,4.719,4.719,4.7208,4.7208,4.7208,4.7521,4.7521,4.7521,4.7521,4.7521,4.7521,4.6701,4.6701,4.6701,4.6701,4.1142,4.1142,4.0748,4.0748,4.0748,4.0748,4.0748,4.0748,1.9844,1.9844,1.9844,1.9844,2.9837,2.9837,4.2652,4.2652,4.2652,4.2652,4.2652,4.2652,7.0654,7.0654,7.0654,7.0654,7.3438,7.3438,7.3438,7.5823,7.5823,7.5823,7.5823,7.5823,2.9819,2.9819,2.9819,2.9819,3.581,3.581,3.8663,3.8663,3.8663,3.8663,3.8663,3.8663,3.9786,3.9786,3.9786,3.9786,4.0722,4.0722,4.4682,4.4682,4.4682,4.4682,4.4682
"002391.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5556,31.5556,31.5556,6.8236,6.8236,6.8236,7.0195,7.0195,7.0195,7.0195,7.0195,6.742,6.8246,6.8246,6.8246,6.8246,7.0301,7.0301,6.7418,6.7418,6.7418,6.7418,6.7418,6.8847,7.0408,7.0408,7.0408,7.7076,7.7076,7.7076,8.9659,8.9659,8.9659,8.9659,8.9659,9.1384,9.3176,9.3176,9.3176,9.9886,9.9886,9.9886,9.4281,9.4281,9.4281,9.9245,9.9245,9.9245,9.8814,9.8814,9.8814,9.8814,9.6828,9.6828,9.9943,9.9943,9.9943,9.9943,9.9943,10.3809,9.1611,9.1611,9.1611,9.1611,8.8031,8.8031,8.4791,8.4791,8.4791,8.4791,8.4791,8.2678,7.8589,7.8589,7.8589,7.8589,7.4298,7.4298,6.4682,6.4682,6.4682,6.4682,6.4682,6.4682,5.674,5.674,5.674,5.674,5.9843,5.9843,6.4143,6.4143,6.4143,6.4143,6.4143
"002392.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5323,26.5323,26.5323,26.5323,6.6477,6.6477,6.6067,6.6067,6.6067,6.6067,6.6067,5.9171,5.4609,5.4609,5.4609,5.4609,5.6073,5.6073,5.9208,5.9208,5.9208,5.9208,5.9208,6.3544,6.5927,6.5927,6.5927,6.5927,6.4562,6.4562,6.3024,6.3024,6.3024,6.3024,6.3024,6.3024,6.0232,6.0232,6.0232,6.0232,6.4257,6.4257,5.5006,5.5006,5.5006,5.5006,5.5006,5.5006,6.8687,6.8687,6.8687,7.5186,7.5186,7.5186,8.1728,8.1728,8.1728,8.1728,8.1728,8.1728,6.4586,6.4586,6.4586,6.4586,5.9922,5.9922,4.9276,4.9276,4.9276,4.9276,4.9276,4.9276,-2.3234,-2.3234,-2.3234,-2.3234,-2.0689,-2.0689,-1.654,-1.654,-1.654,-1.654,-1.654,-1.654,5.1992,5.1992,5.1992,5.1992,4.8743,4.8743,3.9256,3.9256,3.9256,3.9256,3.9256
"002393.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4015,33.4015,33.4015,33.4015,6.8337,6.8337,7.3946,7.3946,7.3946,7.3946,7.3946,7.7411,10.6388,10.6388,10.6388,10.6388,11.5025,11.5025,11.1795,11.1795,11.1795,11.1795,11.1795,11.1795,8.9105,8.9105,8.9105,8.9105,10.8098,10.8098,11.3635,11.3635,11.3635,11.3635,11.3635,11.3635,10.5463,10.5463,10.5463,10.5463,10.1406,10.1406,10.1882,10.1882,10.1882,10.1882,10.1882,10.1882,8.5833,8.5833,8.5833,8.5833,6.302,6.302,4.5975,4.5975,4.5975,4.5975,4.5975,3.192,2.5207,2.5207,2.5207,2.5207,3.5299,3.5299,3.5068,3.5068,3.5068,3.5068,3.5068,3.8457,3.6509,3.6509,3.6509,3.6509,2.5954,2.5954,2.4841,2.4841,2.4841,2.4841,2.4841,3.8342,3.7175,3.7175,3.7175,3.7175,4.1021,4.1021,4.46,4.46,4.46,4.46,4.46
"002394.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6092,31.6092,31.6092,31.6092,9.9808,9.9808,10.3958,10.3958,10.3958,10.3958,10.3958,10.3958,11.3116,11.3116,11.3116,11.3116,12.3595,12.3595,13.5091,13.5091,13.5091,13.5091,13.5091,13.5091,13.5388,13.5388,13.5388,13.5388,12.6068,12.6068,11.3988,11.3988,11.3988,11.3988,11.3988,11.3988,10.4741,10.4741,10.4741,10.4741,10.9341,10.9341,11.3996,11.3996,11.3996,11.3996,11.3996,11.3996,11.2991,11.2991,11.2991,11.2991,11.5647,11.5647,11.3173,11.3173,11.3173,11.3173,11.3173,11.3173,11.511,11.511,11.511,11.511,11.5517,11.5517,12.138,12.138,12.138,12.138,12.138,12.138,11.3112,11.3112,11.3112,11.3112,12.0049,12.0049,13.0877,13.0877,13.0877,13.0877,13.0877,13.0877,13.5787,13.5787,13.5787,13.5787,13.3705,13.3705,12.7009,12.7009,12.7009,12.7009,12.7009
"002395.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.311,22.311,22.311,22.311,6.3151,6.3151,6.4032,6.4032,6.4032,6.4032,6.4032,5.7765,6.1675,6.1675,6.1675,6.1675,6.5598,6.5598,6.0223,6.0223,6.0223,6.0223,6.0223,5.0587,4.2092,4.2092,4.2092,4.2092,3.7007,3.7007,3.6237,3.6237,3.6237,3.6237,3.6237,3.6237,3.1054,3.1054,3.1054,3.1054,2.9772,2.9772,2.6794,2.6794,2.6794,2.6794,2.6794,2.6794,1.7235,1.7235,1.7235,1.7235,1.1174,1.1174,1.0553,1.0553,1.0553,1.0553,1.0553,1.0553,1.2265,1.2265,1.2265,1.2265,1.345,1.345,2.0269,2.0269,2.0269,2.0269,2.0269,2.8755,3.7259,3.7259,3.7259,3.7259,4.5338,4.5338,3.7331,3.7331,3.7331,3.7331,3.7331,3.7331,3.8307,3.8307,3.8307,3.8307,3.1698,3.1698,2.4108,2.4108,2.4108,2.4108,2.4108
"002396.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0605,28.0605,8.3034,8.3034,8.4604,8.4604,8.4604,8.4604,8.4604,8.4604,7.1234,7.1234,7.1234,8.7296,8.7296,8.7296,9.3156,9.3156,9.3156,9.3156,9.3156,10.3762,11.5131,11.5131,11.5131,11.9196,11.9196,11.9196,12.8422,12.8422,12.8422,12.8422,12.8422,12.0429,11.9999,11.9999,11.9999,11.9999,10.8981,10.8981,10.291,10.291,10.291,10.291,10.291,11.9045,11.9757,11.9757,11.9757,11.9757,12.6116,12.6116,12.3859,12.3859,12.3859,12.3859,12.3859,12.3859,10.3901,10.3901,10.3901,10.3901,9.8775,9.8775,9.8531,9.8531,9.8531,9.8531,9.8531,10.0318,10.0824,10.0824,10.0824,10.0824,10.7385,10.7385,10.9616,10.9616,10.9616,10.9616,10.9616,11.0804,10.8575,10.8575,10.8575,10.8575,11.5547,11.5547,13.7879,13.7879,13.7879,13.7879,13.7879
"002397.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3362,43.3362,43.3362,43.3362,9.5337,9.5337,10.4572,10.4572,10.4572,10.4572,10.4572,10.4572,9.2748,9.2748,9.2748,9.2748,9.8524,9.8524,10.6766,10.6766,10.6766,10.6766,10.6766,10.6766,10.3691,10.3691,10.3691,10.3691,10.5447,10.5447,8.4452,8.4452,8.4452,8.4452,8.4452,8.4452,5.2396,5.2396,5.2396,5.2396,5.277,5.277,5.5258,5.5258,5.5258,5.5258,5.5258,5.5258,8.4128,8.4128,8.4128,8.4128,8.9898,8.9898,9.0512,9.0512,9.0512,9.0512,9.0512,9.0512,11.5212,11.5212,11.5212,11.5212,11.7402,11.7402,11.737,11.737,11.737,11.737,11.737,11.1539,10.856,10.856,10.856,10.856,11.1322,11.1322,10.8181,10.8181,10.8181,10.8181,10.8181,10.8181,6.7933,6.7933,6.7933,6.7933,7.6894,7.6894,7.6951,7.6951,7.6951,7.6951,7.6951
"002398.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3937,25.3937,25.3937,5.2933,5.2933,5.1812,5.1812,5.1812,5.1812,5.1812,5.1812,5.557,5.557,5.557,5.557,7.5055,7.5055,9.271,9.271,9.271,9.271,9.271,9.271,12.0771,12.0771,12.0771,12.0771,12.8439,12.8439,13.8984,13.8984,13.8984,13.8984,13.8984,13.6827,14.2039,14.2039,14.2039,14.2039,14.8998,14.8998,14.4589,14.4589,14.4589,14.4589,14.4589,13.928,13.0345,13.0345,13.0345,13.0345,12.8135,12.8135,12.349,12.349,12.349,12.349,12.349,12.1819,12.0962,12.0962,12.0962,11.5304,11.5304,11.5304,10.977,10.977,10.977,10.977,10.977,10.1168,9.5065,9.5065,9.5065,9.5065,8.7539,8.7539,8.0277,8.0277,8.0277,8.0277,8.0277,7.8527,7.3601,7.3601,7.3601,7.3601,7.3111,7.3111,7.7305,7.7305,7.7305,7.7305,7.7305
"002399.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0176,71.0176,71.0176,15.5014,15.5014,16.7538,16.7538,16.7538,16.7538,16.7538,15.1342,13.6524,13.6524,13.6524,13.6524,12.8794,12.8794,9.9923,9.9923,9.9923,9.9923,9.9923,7.9586,8.0552,8.0552,8.0552,8.0552,7.6916,7.6916,7.5685,7.5685,7.5685,7.5685,7.5685,7.5685,7.2242,7.2242,7.2242,7.2242,7.0206,7.0206,5.4973,5.4973,5.4973,5.4973,5.4973,5.4973,3.0727,3.0727,3.0727,3.0727,2.2452,2.2452,3.0712,3.0712,3.0712,3.0712,3.0712,3.0712,5.3087,5.3087,5.3087,5.3087,6.0011,6.0011,6.414,6.414,6.414,6.414,6.414,6.414,7.1077,7.1077,7.1077,7.1077,7.2043,7.2043,5.8298,5.8298,5.8298,5.8298,5.8298,5.8298,4.9791,2.362,2.362,2.362,1.9063,1.9063,1.9332,1.9332,1.9332,1.9332,1.9332
"002400.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1525,31.1525,31.1525,6.1759,6.1759,6.9578,6.9578,6.9578,6.9578,6.6791,6.6791,7.0025,7.0025,7.0025,7.5044,7.5044,7.5044,8.0921,8.0921,8.0921,8.0921,8.0921,8.9999,9.3546,9.3546,9.3546,10.241,10.241,10.241,10.868,10.868,10.868,10.868,10.868,14.4159,15.2442,15.2442,15.2442,17.5738,17.5738,17.5738,18.0579,18.0579,18.0579,18.0579,18.0579,19.2248,19.6919,19.6919,19.6919,21.3031,21.3031,21.3031,24.1682,24.1682,24.1682,24.1682,24.1682,22.0567,19.8411,19.8411,19.8411,19.8411,20.5121,20.5121,22.2279,22.2279,22.2279,22.2279,22.2279,22.4756,22.8632,22.8632,22.8632,22.8632,22.9571,22.9571,12.3459,12.3459,12.3459,12.3459,12.3459,12.3459,11.1182,11.1182,11.1182,11.1182,10.1521,10.1521,6.6845,6.6845,6.6845,6.6845,6.6845
"002401.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.803,22.803,22.803,6.4753,6.4753,7.4251,7.4251,7.4251,7.4251,7.1283,7.1283,7.317,7.317,7.317,7.317,7.8333,7.8333,7.4263,7.4263,7.4263,7.4263,7.6924,7.6924,7.8762,7.8762,7.8762,7.4805,7.4805,7.4805,7.7066,7.7066,7.7066,7.7066,7.8272,7.8272,7.9065,7.9065,7.9065,7.9065,8.1294,8.1294,7.7226,7.7226,7.7226,7.7226,7.5948,7.5948,7.7857,7.7857,7.7857,7.7857,7.6457,7.6457,7.9198,7.9198,7.9198,7.9198,7.9198,7.6255,7.5974,7.5974,7.5974,7.5974,7.5502,7.5502,7.8235,7.8235,7.8235,7.8235,7.8235,7.7374,7.5945,7.5945,7.5945,7.5945,7.6692,7.6692,7.4354,7.4354,7.4354,7.4354,7.4354,7.8425,7.6904,7.6904,7.6904,7.6904,7.6568,7.6568,7.7944,7.7944,7.7944,7.7944,7.7944
"002402.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4824,24.4824,24.4824,5.9683,5.9683,6.3949,6.3949,6.3949,6.3949,6.3949,6.3949,5.299,5.299,5.299,5.1433,5.1433,5.1433,3.9954,3.9954,3.9954,3.9954,3.9954,3.1095,2.3417,2.3417,2.3417,2.3417,2.0825,2.0825,3.1064,3.1064,3.1064,3.1064,3.1064,3.1064,3.4441,3.4441,3.4441,3.4441,3.5593,3.5593,3.8593,3.8593,3.8593,3.8593,3.8593,4.5855,4.9798,4.9798,4.9798,4.9798,5.3436,5.3436,5.7874,5.7874,5.7874,5.7874,5.7874,4.8329,5.1413,5.1413,5.1413,5.1413,6.0614,6.0614,6.6091,6.6091,6.6091,6.6091,7.5134,7.5134,8.8974,8.8974,8.8974,8.8974,9.8195,9.8195,10.6914,10.6914,10.6914,10.6914,10.6914,11.2146,11.9503,11.9503,11.9503,13.836,13.836,13.836,14.1155,14.1155,14.1155,14.1155,14.1155
"002403.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0157,21.0157,21.0157,5.3041,5.3041,5.2481,5.2481,5.2481,5.2481,5.2481,5.2481,4.2027,4.2027,4.2027,4.2027,3.9693,3.9693,2.7919,2.7919,2.7919,2.7919,2.7919,2.7919,3.3195,3.3195,3.3195,3.3195,2.8233,2.8233,2.9301,2.9301,2.9301,2.9301,2.9301,2.9301,1.8608,1.8608,1.8608,1.8608,2.0649,2.0649,2.2831,2.2831,2.2831,2.2831,2.2831,2.2831,2.6713,2.6713,2.6713,2.6713,3.8739,3.8739,4.4747,4.4747,4.4747,4.4747,4.4747,4.4747,5.7492,5.7492,5.7492,5.7492,6.0538,6.0538,6.0538,6.2327,6.2327,6.2327,6.2327,6.2327,6.2327,7.3145,7.3145,7.3145,6.3027,6.3027,6.7184,6.7184,6.7184,6.7184,6.7184,6.7184,6.7831,6.7831,6.7831,6.7831,7.0853,7.0853,7.0233,7.0233,7.0233,7.0233,7.0233
"002404.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7502,17.7502,6.4553,6.4553,6.4553,6.9082,6.9082,6.9082,6.9082,6.9082,6.871,6.8687,6.8687,6.8687,6.8687,7.5364,7.5364,7.4909,7.4909,7.4909,7.4909,7.4909,7.5502,7.6019,7.6019,7.6019,7.6019,7.6458,7.6458,7.9269,7.9269,7.9269,7.9269,7.9269,7.5813,7.3561,7.3561,7.3561,7.3561,7.4927,7.4927,7.5362,7.5362,7.5362,7.5362,7.5362,6.4895,6.3929,6.3929,6.3929,6.3929,6.6275,6.6275,6.5708,6.5708,6.5708,6.5708,6.5708,6.171,6.1398,6.1398,6.1398,6.1398,5.91,5.91,5.0924,5.0924,5.0924,5.0924,5.0924,4.6605,4.9429,4.9429,4.9429,4.9429,5.0198,5.0198,5.2734,5.2734,5.2734,5.2734,5.2734,7.6972,7.6972,7.9614,7.9614,7.9614,9.3904,9.3904,9.3222,9.3222,9.3222,9.3222,9.3222
"002405.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0706,27.0706,27.0706,9.1676,9.1676,10.8659,10.8659,10.8659,10.8659,10.8659,11.1349,12.4834,12.4834,12.4834,12.4834,12.6824,12.6824,12.5517,12.5517,12.5517,12.5517,12.5517,12.1787,11.7026,11.7026,11.7026,11.7026,10.9746,10.9746,9.0591,9.0591,9.0591,9.0591,6.0658,6.0658,5.2992,5.2992,5.2992,5.2992,3.0842,3.0842,1.9814,1.9814,1.9814,1.9814,1.9814,4.3707,3.9036,3.9036,3.9036,3.9036,4.8698,4.8698,4.9584,4.9584,4.9584,4.9584,4.9584,4.7752,4.7747,4.7747,4.7747,4.7747,5.2185,5.2185,5.0509,5.0509,5.0509,5.0509,5.0509,5.0509,5.1085,5.1085,5.1085,5.1085,5.2266,5.2266,5.1107,5.1107,5.1107,5.1107,5.1107,5.1107,2.6657,2.6657,2.6657,2.6657,3.039,3.039,3.2652,3.2652,3.2652,3.2652,3.2652
"002406.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1028,31.1028,31.1028,9.5661,9.5661,10.7461,10.7461,10.7461,10.7461,10.7461,10.1362,10.7076,10.7076,10.7076,10.7076,11.0061,11.0061,10.3065,10.3065,10.3065,10.3065,10.3065,10.3065,9.3637,9.3637,9.3637,9.3637,7.9995,7.9995,7.2278,7.2278,7.2278,7.2278,7.2278,7.2278,4.9454,4.9454,4.9454,4.9454,5.2527,5.2527,5.2506,5.2506,5.2506,5.2506,5.2506,5.2506,5.9641,5.9641,5.9641,5.9641,6.154,6.154,6.0717,6.0717,6.0717,6.0717,6.0717,6.0717,5.6195,5.6195,5.6195,5.6195,5.4031,5.4031,4.8767,4.8767,4.8767,4.8767,4.8767,4.8767,4.2324,4.2324,4.2324,4.2324,4.1687,4.1687,4.4399,4.4399,4.4399,4.4399,4.4399,4.4399,5.2111,5.3161,5.3161,5.3161,6.2861,6.2861,6.7175,6.7175,6.7175,6.7175,6.7175
"002407.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1534,21.1534,21.1534,5.0282,5.0282,3.8927,3.8927,3.8927,3.8927,3.8927,3.4496,4.1015,4.1015,4.1015,4.1015,5.6435,5.6435,5.7231,5.7231,5.7231,5.7231,5.7231,5.5911,4.8395,4.8395,4.8395,4.8395,4.3354,4.3354,4.4717,4.4717,4.4717,4.4717,4.4717,2.8736,2.2848,2.2848,2.2848,2.2848,0.209,0.209,-0.273,-0.273,-0.273,-0.273,-0.273,1.1208,0.9115,0.9115,0.9115,0.9115,0.203,0.203,0.2234,0.2234,0.2234,0.2234,0.2234,0.2938,0.3708,0.3708,0.3708,0.3708,1.6555,1.6555,2.4964,2.4964,2.4964,2.4964,2.4964,1.8882,6.519,6.519,6.519,6.519,12.0041,12.0041,15.7541,15.7541,15.7541,15.7541,15.7541,18.3135,16.2312,16.2312,16.2312,16.2312,14.0593,14.0593,11.18,11.18,11.18,11.18,11.18
"002408.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4514,49.4514,10.3544,10.3544,10.3544,12.7665,12.7665,12.7665,12.7665,12.7665,16.1322,18.064,18.064,18.064,18.064,22.6993,22.6993,21.3196,21.3196,21.3196,21.3196,21.3196,21.3196,14.6337,14.6337,14.6337,14.6337,10.658,10.658,10.9462,10.9462,10.9462,10.9462,10.9462,10.9462,10.5963,10.5963,10.5963,10.5963,11.1189,11.1189,10.6319,10.6319,10.6319,10.6377,10.6377,10.6377,10.1357,10.1357,10.1357,10.1357,9.2886,9.2886,8.9951,8.9951,8.9951,8.9951,8.9951,8.1619,7.6443,7.6443,7.6443,7.6443,5.1297,5.1297,3.1538,3.1538,3.1538,3.1538,3.1538,3.3219,2.8763,2.8763,2.8763,2.8763,3.4572,3.4572,4.7892,4.7892,4.7892,4.7892,4.7892,8.5377,10.8636,10.8636,10.8636,10.8636,11.3091,11.3091,12.9141,12.9141,12.9141,12.9141,12.9141
"002409.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5931,30.5931,30.5931,6.9137,6.9137,7.4151,7.4151,7.4151,7.4151,7.4151,6.1761,6.1491,6.1491,6.1491,6.1491,6.2933,6.2933,6.0344,6.0344,6.0344,6.0344,6.0344,6.431,6.7032,6.7032,6.7032,6.7032,6.4461,6.4461,6.7152,6.7152,6.7152,6.7152,6.7152,6.7152,6.6968,6.6968,6.6968,6.6968,6.6559,6.6559,6.2198,6.2198,6.2198,6.2198,6.2198,6.3047,6.0226,6.0226,6.0226,6.0226,6.1836,6.1836,5.3608,5.3608,5.3608,5.3608,5.3608,4.7148,4.6995,4.6995,4.6995,4.6995,5.1451,5.1451,5.9595,5.9595,5.9595,5.9595,5.9595,6.6889,6.6889,6.5303,6.5303,6.5303,6.0375,6.0375,4.74,4.74,4.74,4.74,4.4554,4.4554,4.7976,4.7976,4.7976,4.7976,5.1369,5.1369,4.8914,4.8914,4.8914,4.8914,4.8914
"002410.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9462,41.9462,41.9462,8.5723,8.5723,9.312,9.312,9.312,9.312,9.5567,9.5567,11.0205,11.0205,11.0205,11.0205,12.6952,12.6952,12.9028,12.9028,12.9028,12.9028,12.9028,14.6938,14.5716,14.5716,14.5716,14.5716,13.4866,13.4866,14.0276,14.0276,14.0276,14.0276,14.0276,14.9075,15.1517,15.1517,15.1517,15.1517,18.6404,18.6404,20.793,20.793,20.793,20.793,20.793,19.8048,19.4906,19.4906,19.4906,19.4906,22.5132,22.5132,21.3892,21.3892,21.3892,21.3892,21.3892,21.3304,21.0064,21.0064,21.0064,21.0064,15.0074,15.0074,10.9025,10.9025,10.9025,10.9025,10.9025,8.8341,7.6652,7.6652,7.6652,7.6652,11.2346,11.2346,12.985,12.985,12.985,12.985,12.985,14.2937,14.4374,14.4374,14.4374,14.4374,16.5672,16.5672,16.5705,16.5705,16.5705,16.5705,16.5705
"002411.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2077,20.2077,20.2077,6.2194,6.2194,6.0962,6.0962,6.0962,6.0962,6.0962,6.0962,6.6063,6.6063,6.6063,6.6063,6.5547,6.5547,6.8578,6.8578,6.8578,6.8578,6.8578,6.8578,8.0162,8.0162,8.0162,8.0162,9.1825,9.1825,9.2745,9.2745,9.2745,9.2745,9.2745,9.2745,5.778,5.778,5.778,5.778,4.5986,4.5986,3.0546,3.0546,3.0546,3.0546,3.0546,3.0546,2.3136,2.3136,2.3136,2.3136,1.1629,1.1629,1.2359,1.2359,1.2359,1.2359,1.2359,3.3013,3.6613,3.6613,3.6613,3.6613,3.3761,3.3761,0.966,0.966,0.966,0.966,0.966,0.966,10.3847,10.3847,10.3847,10.3847,13.3626,13.3626,15.877,15.877,15.877,15.877,15.877,15.877,10.4628,10.4628,10.4628,10.4628,10.7002,10.7002,10.0464,10.0464,10.0464,10.0464,10.0464
"002412.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1732,27.1732,27.1732,6.9801,6.9801,7.2687,7.2687,7.2687,7.2687,7.2687,6.9003,6.8956,6.8956,6.8956,6.8956,6.8952,6.8952,6.8378,6.8378,6.8378,6.8378,6.8378,6.8378,7.2098,7.2098,7.2098,7.2098,7.21,7.21,7.562,7.562,7.562,7.562,7.562,7.562,8.7346,8.7346,8.7346,8.7346,9.1905,9.1905,9.0635,9.0635,9.0635,9.0635,9.0635,9.0635,10.6248,10.6248,10.6248,10.6248,11.1804,11.1804,11.0394,11.0394,11.0394,11.0394,11.0394,11.0394,9.9336,9.9336,9.9336,9.9336,9.8417,9.8417,8.9503,8.9503,8.9503,8.9503,8.9503,8.9503,8.0549,8.1109,8.1109,8.1109,7.7375,7.7375,7.2863,7.2863,7.2863,7.2863,7.2863,7.2863,6.6802,6.6802,6.6802,6.6802,7.5281,7.5281,7.6832,7.6832,7.6832,7.6832,7.6832
