"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"000017.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05749477,NA,0.03874283,0.02144038,0.02487635,0.02700282,0.03023307,0.0322359,0.02160417,0.020893,0.01664423,0.0201089,0.02371392,0.02097905,0.01673893,0.01883347,0.02134147,0.0251026,0.0205059,0.02006677,0.0158322,0.01552628,0.02077628,0.02191705,0.02232395,0.0206103,0.0161493,0.01350003,0.00712745,0.00595687,0.01077243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01371327,0.0198175,0.02101285,0.01956508,0.01451858,0.01400035,0.0097434,0.00717883,0.00864752,0.01986355,0.02252863,0.0241992,0.01699543,0.0197056,0.02020022,0.0255582,0.03937825,0.05109997,0.0527175,0.05071658,0.0501094,0.04596882,0.04855895,0.04446723,0.05928692,0.04740395,0.05562293,0.04962477,0.05645693,0.03925817,0.03122637,0.03085278,0.03119923,0.02922708,0.03203582,0.0292787,0.0585974,0.07204772,NA,0.072107,0.03559683,0.02839107,0.01900413,0.01393812,0.01056335,0.00853452,0.00920202,0.00848697,0.00744698,0.00583077,0.0055843
"000018.SZ",0.01657818,0.01708287,0.01640002,0.01881163,0.0129884,0.01207797,0.00813123,0.0064744,0.00550687,0.00516023,0.00384768,0.00468947,0.00497623,0.005955,0.0115542,0.01638388,0.0198325,0.01673162,0.01655223,0.01416945,0.01168455,0.00911062,0.00903873,0.01505475,0.01798187,0.01804308,0.01248478,0.00871245,0.0085065,0.00909652,0.00802593,0.0059608,0.00681138,0.00775258,0.00884583,0.01054093,0.0101555,0.00781592,0.00694182,0.01052577,0.0141451,0.0131105,0.00867113,0.00577225,0.00539775,0.00806595,0.01070742,0.01119522,0.0087684,0.0050325,0.00693643,0.00835652,0.00884447,0.00628098,0.0051772,0.00357265,0.00338503,0.00483967,0.00549942,0.00538748,0.00404778,0.0048098,0.00514177,0.00570922,0.00429745,0.00550198,0.00571155,0.00593435,0.00579502,0.00621393,0.00668928,0.00591347,0.00530427,0.00421745,0.00435658,0.01097802,0.01315323,0.01561822,NA,NA,NA,NA,0.01636718,0.02183073,0.03108767,0.02583745,0.02506182,0.02646542,0.03379983,NA,0.03166555,0.03158432,0.0368502,0.03836898,0.03411262,0.03021608,0.03919487,0.0429894,0.05904945,0.07191208,0.08465543,0.0708985,NA,0.05918943,0.04915023,0.03868087,0.02917432,0.03608885,0.04088273,0.03939603,0.02861518,0.02384467,0.0228529,0.03130147,0.02986887,0.02781673,0.02901948,0.02822988,0.0274869,0.01406847,0.01020432,0.01015587,NA
"000019.SZ",0.04161857,0.02501118,0.02304922,0.01736057,0.02453327,0.02503837,0.02464625,0.01250783,0.00887463,0.01081358,0.01747762,0.02637993,0.04530277,0.05129827,0.06380785,0.05125722,0.06197447,0.05875017,NA,0.05615263,0.05280827,0.04594187,0.03912848,0.04839425,0.06237047,0.0679832,0.05930067,0.04596475,0.04477843,0.03855343,0.02693478,NA,0.02312292,0.02887748,0.0341345,0.03619695,0.03147808,0.02498215,0.02328048,0.0216034,0.02974378,0.04530972,0.04191265,NA,0.02943087,0.01568877,0.01274183,0.00859558,0.0064684,0.00649472,0.00594128,0.01320562,NA,NA,0.02708412,0.02098748,0.01349057,0.00741387,0.00580007,0.00408207,NA,0.01276268,0.0147675,0.0162548,0.01193595,0.00861863,0.00874643,0.0085711,0.00857977,0.00939147,0.00989363,0.00932675,0.00773807,0.00665072,0.00970338,0.01196843,0.0159911,0.01437353,0.01180877,0.00812638,0.01106128,0.01443008,0.01685043,0.0155363,0.0143617,0.01300253,0.0127569,0.01481375,0.0254339,0.03637507,0.04448903,0.05164115,0.05793778,0.05384618,0.05782522,0.07539073,0.0848699,0.0664557,0.08378533,0.11250158,0.14618453,0.11103318,0.10543073,0.08901148,0.1181474,0.10648047,0.10991562,0.09041555,0.07470263,0.05733423,0.03824628,0.03439672,0.03485052,0.02860492,0.03863057,0.04138903,NA,NA,NA,NA,NA,NA,NA
"000020.SZ",0.02814623,0.02730198,0.02676705,0.02758957,0.01987165,NA,NA,0.02237437,0.02144507,0.02006987,0.01487043,0.01304007,0.0175006,0.02080497,0.033007,0.04761758,0.07011528,0.07979643,NA,0.0707595,0.06223162,0.06158845,0.05453308,0.07968773,0.1128131,0.13359452,0.1206459,0.10796043,0.08661748,0.08402142,0.05047053,0.05089387,0.0742435,0.08518457,0.0851934,0.0827721,0.06563338,NA,0.03085307,0.0287758,0.04341675,0.05180415,NA,0.0232846,0.01475793,0.01242078,0.01036917,0.01541322,0.0157902,0.0168686,0.01614437,0.02709147,0.05614508,0.07427193,0.08848088,0.0697955,0.04920615,0.0249819,0.01936905,0.01489637,0.01584818,0.02297612,0.02454757,0.02160693,0.01439478,0.0163502,0.01587882,0.0230458,0.03257207,0.04297117,0.04487738,0.03444032,0.027576,0.02114622,0.02203572,0.05232622,NA,0.06923195,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05817787,0.07233863,0.09735507,0.12488457,0.12939418,0.13377253,0.11633905,0.10341622,0.13063247,0.18806365,NA,0.16101715,0.08963055,0.04384428,0.03230303,0.02753402,0.02125692,0.02434072,0.02507387,0.02501133,0.02949567,0.0254319,0.02288948,0.01459417,0.0097499,0.01086302,NA,NA,NA,0.0113447,0.0100484,0.00998142,0.01546653,0.01637767,0.01485252,0.011019
"000021.SZ",0.01871622,NA,0.01807933,0.01790637,0.01402867,0.01643227,0.01609215,NA,0.00991407,0.00887002,0.00602188,0.00881962,0.01396268,0.01662458,0.03026725,0.0443621,0.05497168,0.04791053,0.0327377,0.02420538,0.01535673,NA,0.00928043,0.01090753,0.01267062,0.01559643,0.01344563,0.0143815,0.01485505,0.01608855,0.01678467,0.01725632,0.01908573,0.01996698,0.02186898,0.02217292,0.01769962,0.01038788,0.00665692,0.00683608,0.00709735,0.00637443,0.00434623,0.00448377,0.00445278,0.00408357,0.00385797,0.00701472,0.00739285,0.00738285,0.0051489,0.00648018,0.00733872,0.00660595,0.00459355,0.00250287,0.00192915,0.00200408,0.00199058,0.00178622,0.00357492,0.0055518,0.00646912,0.0066084,0.00476387,0.0082529,0.01081053,0.01458293,0.01426742,0.01296827,0.01177895,0.00816972,0.00606337,0.00693418,0.00815312,0.00843562,0.00686117,0.00588837,0.0074849,0.009506,0.01268298,0.01285888,0.01577017,0.01991107,0.02341827,0.02740797,0.02413232,0.0283178,0.03198605,NA,0.03891163,0.03954612,0.03618357,0.02935485,0.02866913,0.03209018,0.03404428,0.02678463,0.02028152,0.01732165,0.01859403,0.01643275,0.0190625,0.02444773,0.02756342,0.02092358,0.01529683,0.01046392,0.00971375,0.00873673,0.00745012,0.00616625,0.00631465,0.00642982,0.0062946,0.00533507,0.00692215,0.00898557,0.0097174,0.0131035,0.01370588,0.02481237,0.02344218
"000022.SZ",0.0100295,0.01441047,0.01603045,0.01865573,0.01546905,0.01605773,0.01312877,0.01079267,0.00847222,0.00790113,0.00470973,0.00452817,0.00939155,0.01381632,0.02466302,0.02758853,0.0298352,0.02615237,0.02408228,0.01720697,0.01111528,0.00748637,0.00563042,0.00508607,0.00546298,0.00670357,0.0062892,0.00601973,0.00459723,0.00399037,0.00337315,0.0029735,0.00459735,0.00600157,0.00793928,0.00761438,0.0072196,0.0054504,0.00861137,0.00958292,0.00980202,0.00547808,0.00377863,0.00372762,0.00357723,0.00304833,0.00218685,0.00280033,0.00280685,0.00292967,0.00242702,0.00316777,0.00381663,0.00397548,0.0040499,0.00425358,0.00361872,0.00268743,0.00160482,0.00136418,0.0019129,0.0054481,0.00898185,0.0108453,0.01212527,0.00879223,0.00780777,0.00577332,0.00641782,0.01364607,0.01601483,0.01984818,0.0136324,0.01100017,0.00761193,0.00533588,0.00471978,0.00327355,0.00287713,0.00299997,0.0043569,0.00616832,0.00956858,0.01252365,0.01866977,0.0177675,0.01584885,0.01286825,NA,NA,NA,NA,NA,NA,0.01770717,0.02034113,0.01674167,0.01014983,0.01019952,0.01246775,0.0137721,0.0098878,0.00601327,0.00517665,0.00586195,0.00567387,0.00532467,0.00718687,0.01139757,0.01209035,0.0118376,0.01233772,0.01948972,0.0241069,0.03049007,0.0269338,0.02424895,0.01353192,0.00993885,NA,NA,NA,NA
"000023.SZ",0.02682938,0.01872212,0.02062848,0.02014273,0.01775495,0.01764458,0.01694613,0.01657032,0.0135001,0.01197627,0.00705582,0.01143027,0.02475748,0.0292623,0.05120225,0.06161998,0.07715882,0.066438,NA,0.0681894,0.0570995,0.0518845,0.04945902,0.07412618,0.07663983,0.0700724,0.0550802,0.04845875,0.05025932,0.04197123,0.03104052,0.02675015,0.02983698,0.035297,0.03583623,0.03528315,0.0345485,0.02882688,0.02644957,0.02878523,0.03100648,0.02787103,0.02142215,0.01897273,0.0153627,0.00938367,0.0065191,0.0063146,0.00695293,0.00707952,0.00760865,0.00816623,0.0249288,0.0338948,0.03847518,0.02415447,0.01617382,0.01171572,0.01125222,0.00997897,0.0103248,0.01648675,0.0187768,0.02169888,0.01649172,0.01238157,0.00972233,0.01037062,0.01128133,0.01165158,0.01305967,0.01231963,0.01118218,0.00949907,0.00982142,0.00945638,0.0114639,0.01272915,0.01109888,0.00787903,NA,NA,NA,NA,0.01396217,0.02224833,0.02960252,0.0305907,0.03309527,0.04255783,0.05439843,0.0647659,NA,NA,NA,NA,NA,NA,NA,NA,0.07511008,0.05961723,0.04918927,0.03620983,0.042034,0.03891253,0.03544748,0.0232038,0.01708225,0.01305422,0.00925717,0.00817017,0.00867328,0.00820775,0.0120795,NA,0.01605427,0.0142693,0.01239258,0.00723377,0.00852313,0.0093723,0.00958475
"000025.SZ",0.02838502,0.03407555,0.03355022,0.03294993,0.02577845,0.03065298,0.03358383,0.03184202,0.02588202,0.02222152,0.01981988,0.02280555,0.0376367,0.04278962,0.03632663,0.01816563,0.01367515,0.01331183,0.02133265,0.02494317,0.02208098,0.01775172,0.01328897,0.0188789,0.01906845,0.01922375,0.01383578,0.00906402,0.0101608,0.01010823,0.01176102,0.00910702,0.01033055,0.01125882,0.0118217,0.01518483,0.01314313,0.01075515,0.00730092,0.00814017,0.01181203,0.02087923,0.02513095,0.0255334,0.01426,0.00867003,0.00555957,0.00457953,0.00388405,0.00390042,0.00459537,0.00506283,0.01144907,0.0151197,0.01706068,0.01152357,0.00712327,0.00476513,0.00454725,0.00531753,0.0065296,0.007864,0.00828583,0.00678593,0.00536622,0.00595148,0.00635343,0.0067932,0.00611758,0.0085388,0.00943675,0.0085827,0.0125263,0.01257382,0.01543285,NA,0.01489067,0.02441845,0.0241941,0.01803652,0.01071793,0.01348658,0.01294733,0.01191395,0.00935022,0.00984497,0.01098938,0.01746762,0.0249271,0.02902002,0.02732998,0.03012372,0.0420173,NA,0.07267255,0.08521227,0.09118147,0.08133447,0.07053763,0.05131647,0.04113945,0.0332374,NA,0.03874033,0.046687,0.04211713,0.03637818,0.0338264,0.03061273,0.02311392,0.0152889,0.01183442,0.01275628,0.01235127,0.02766093,0.03750363,0.0428527,0.02746228,0.02272382,0.01829035,0.0150509,0.01009673,0.00987687
"000026.SZ",0.04655643,0.04390267,0.03387012,0.02708217,0.01695478,0.01640315,0.01450212,0.01299378,0.01050967,0.01195088,0.01785593,0.0343345,0.0477018,0.0561124,0.06115535,0.06334883,0.06456512,0.0584368,0.05586432,0.05999302,0.05596877,0.0517802,0.0557586,0.06757745,0.07576315,0.06460578,0.04882887,0.0300719,0.02679547,0.02627025,0.02464295,0.0245135,0.031005,0.03378362,0.03332367,0.0360315,0.03337113,0.02479258,0.01498977,0.01164647,0.01435448,0.02128282,0.03114433,0.03514923,0.03387423,0.0238931,0.02003652,0.01255835,0.00951685,0.01568545,0.0235877,0.03190742,0.02937563,0.02377383,0.01632103,0.01206798,0.00975333,0.01087768,0.01048895,0.01086577,0.0177553,0.02777078,0.0357609,0.04063832,0.03359932,0.0399851,0.03653237,0.03828917,0.03003653,0.03399358,0.03931505,0.03487827,0.03240318,0.02068202,0.01962052,0.01191935,0.01175672,0.01025428,0.011026,0.01350467,0.01425308,0.01844175,0.01986172,0.02164903,0.02131708,0.02323583,0.02375897,0.02279353,0.0256793,0.02722822,0.0257317,0.03760495,0.04666652,0.04749947,0.04436655,0.04028962,0.05000753,0.04173378,0.03938205,0.02893858,0.02884302,0.02198108,0.0176451,0.0171356,0.01714845,0.02616213,0.03187492,0.03761507,0.02678318,0.0279359,0.02759092,0.03180022,0.026734,0.02151038,0.0164508,0.01117383,0.01140613,0.0099937,0.00995485,0.00814758,0.00726505,0.00534418,0.00526075
"000027.SZ",0.01888067,0.01883383,0.01858158,0.01569298,0.01314533,0.0148095,0.01459447,0.01091065,0.00887653,0.00831418,0.00688962,0.0088659,0.01101387,0.0112142,0.0179631,0.02011723,0.02840858,0.02356505,0.02665635,0.0326129,0.03438815,0.0297499,0.02327597,0.0262081,0.02721732,0.02426225,0.0172975,0.01430343,0.01423265,0.01384887,0.01183095,0.0090259,0.0114048,0.0139818,0.0190581,0.02072318,0.01991062,0.01130867,0.00699023,0.00352707,0.00385307,0.00498327,0.00447505,0.00290737,NA,0.00147853,0.00149573,0.0017699,0.00173222,0.00166322,0.00176775,0.00211727,0.0023653,0.00223455,0.00267847,0.00237103,NA,0.00231577,0.00209012,0.00158417,0.00186797,0.00199813,0.00306903,0.00499408,0.00626228,0.00727468,0.00887883,0.00855423,0.0095153,0.00855488,0.01005448,0.00933715,0.00991763,0.00822698,0.0088987,0.01152633,0.01335898,0.01306253,0.00997122,0.01126973,0.01287358,0.01575045,0.01485538,0.02317285,0.03918205,0.0425929,0.03635297,0.03010273,0.03680613,0.04821108,0.05439965,0.05913417,0.05731768,0.04987192,0.0430268,0.0394689,0.03270808,0.02376657,0.01399562,0.00844353,0.00541988,0.0031759,0.00245682,0.00235843,0.00289528,0.00288232,0.00259897,0.00278122,0.00333138,0.00357148,0.00316642,0.00251265,0.0035907,0.00402733,0.0042948,0.00313925,0.0023011,0.00186318,0.00158285,0.0014126,0.0013083,0.00143068,0.0015092
"000028.SZ",0.0231573,0.0217923,0.02123718,0.0168925,0.01368125,0.01449327,0.01206793,0.00803495,0.00375495,0.00389555,0.00351115,0.00472918,0.00573513,0.00640368,0.00791987,0.00914373,0.01503118,0.0159106,0.01562852,0.01064075,0.01150563,0.01221803,0.01113783,0.01265718,0.01210643,0.011497,0.0091767,0.00538115,0.00581883,0.00565733,0.00541978,0.00528623,0.00617852,0.00760525,0.00929888,0.00995655,0.0106308,0.00824247,0.00763493,0.00795602,0.0082845,0.0084007,0.00621078,0.00574032,0.00557995,0.00451452,0.00288842,0.00201753,0.00216952,0.0030227,0.00466125,0.0085136,NA,0.01231097,0.01096372,0.00894772,0.0067965,0.005295,0.00360142,0.00295233,0.00386702,0.0046016,0.00576115,0.01059048,0.01224127,0.01433475,0.0125476,0.0131482,0.01289538,0.01117945,0.00865667,0.00589643,0.00500457,0.00513392,0.0057776,0.00568038,0.00482288,0.00537468,0.0049762,0.00568882,0.00529483,0.00534713,0.00463687,0.00524775,0.00750613,0.00981353,0.01117478,0.01361827,0.01530227,0.0163463,0.0161151,0.01822178,0.01788953,0.01512107,NA,NA,NA,NA,NA,0.01317557,0.01141437,0.00966292,0.00838122,0.00769515,0.00788097,0.00765958,0.00695857,0.00570852,0.00486887,0.00444422,0.0042453,0.00455747,0.00436752,0.00380455,0.00311238,0.00307977,0.00346665,0.00381912,0.00386572,0.0042814,0.00473222,0.00499783,0.00488452
"000029.SZ",0.02275968,0.02405043,0.02312312,0.02329007,0.01533982,0.01968435,0.01851173,0.02303083,0.0169984,0.01625263,0.0113758,0.01906362,0.02538267,0.02565887,0.0296405,0.0249864,0.02474683,0.02005057,0.01664445,0.02127565,NA,0.01279928,NA,0.02969735,0.03282722,0.02814167,0.01731635,0.01429367,0.01303408,0.01162475,0.01107585,0.0112795,0.01282808,0.0122844,0.01102273,0.00855517,0.00839507,0.006273,0.00595767,0.00629328,0.0075169,0.01371128,0.01521117,0.01615075,0.00884642,0.0047861,0.00371465,0.00368827,0.00355102,0.00365243,0.00428822,0.00531685,0.00912837,0.00860362,0.00859405,0.0042615,0.00304092,0.00216262,0.00261342,0.0033491,0.00773687,0.00920978,0.00993687,0.00728985,0.00438885,0.00414867,0.00384962,0.00370602,0.00431607,0.0061101,0.0078675,0.00788855,0.00843683,0.00691185,0.00640667,0.00941802,0.01479577,0.01486848,0.00927153,0.00553012,0.00692255,0.0105912,0.01253483,0.01274315,0.01267543,0.01195543,0.01118815,0.01392765,0.02197998,0.02901958,0.02649473,0.02380148,0.02864958,0.0399106,0.04440703,0.04094445,0.03017018,0.02177298,0.02082977,0.03039683,0.03354457,0.02550343,0.0127594,0.0105809,0.01593618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"000030.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06187138,0.06436978,0.07410387,0.08243668,0.08473698,0.07453933,0.07935317,0.06472838,0.05710998,0.0540409,0.03988377,0.04114193,0.02966228,0.02758692,0.02164693,0.0211155,0.02599588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03754685,0.03864935,0.06103628,0.08157735,0.08565793,0.06980735,0.06810112,0.06866372,0.07052477,0.04903673,0.03198808,0.01889135,0.0154043,0.0141348,NA,NA,0.02509307,0.03006025,0.0283043,0.02232038,0.01634013,0.02023302,0.02133428,0.02270107,0.02241877,0.02619513,0.02695085,0.02442477,0.02329142,0.02031092,0.03204757,0.03360995,0.03146027,0.01171995,0.00429217,0.0056882,0.01152695,0.02056763,0.02209813,0.02267188,0.01969815,0.02373782,0.021273,0.02712555,0.03383988,0.04507527,0.04679735,0.0535585,0.05587725,0.04801265,0.0352746,0.02530915,0.02356377,0.01850078,0.01590742,0.01496318,0.01178073,0.00724093,0.0046219,0.00538007,0.00660352,0.00898282,0.00890543,0.00906473,0.00602083,0.00494848,0.00478985,0.00524678,0.00543452,0.00499167,0.00462763,0.00514743,0.00618138,0.00613168,0.00521543,0.00435408,0.00316657,0.00286053,0.00290632
"000031.SZ",0.02418645,0.02514782,NA,0.02651228,0.02636587,0.02094163,0.01840457,0.02105283,0.01988825,0.02233042,0.02568638,0.03378485,0.03486253,0.02821427,0.03204462,0.03465925,0.03960928,0.03995637,0.04504977,0.0584711,0.04910983,0.03585715,0.02322985,0.02451357,0.0216353,0.01642932,0.01077133,0.00934903,0.00856403,0.0085721,0.0071476,0.0067355,0.0067643,0.00690938,0.00814718,0.00874578,0.00852943,0.00599593,0.00521703,0.00577187,0.0068673,0.00614528,0.00462025,0.0029924,0.00310635,0.00370927,0.00390685,0.00339123,0.00238157,0.00217268,0.00438175,0.00626792,0.00775425,0.00635493,0.00546518,0.0047405,0.00427032,0.00329567,0.00244752,0.00285057,0.00562235,0.00832055,0.0104519,0.00972368,0.00691065,0.00630595,0.00629538,0.00671213,0.00525313,0.00607987,0.0058654,0.0062186,0.00457742,0.00368917,0.00300337,0.003524,0.00452827,0.00445458,0.00333468,0.01792015,0.02900547,0.03917887,0.02919542,0.02521305,0.03183338,0.04042633,0.04145455,0.03701887,0.04225053,0.05127487,0.07503498,0.08091457,0.09078265,0.07572105,0.07283913,0.06539903,0.05052842,0.0357342,0.02687247,0.02389603,0.02189195,0.01567827,0.01158477,0.01387548,0.01812002,0.01632478,0.01278102,0.00937847,0.01170697,0.01107125,0.00996348,0.00636947,0.00843845,0.00783632,0.00740643,NA,NA,NA,NA,NA,NA,NA,NA
"000032.SZ",0.02315298,0.01601835,0.01699828,0.01554543,0.01537762,0.01938385,0.0205109,0.01979008,0.0154642,0.01454537,0.01141788,0.01467322,0.03827633,0.04475748,0.05493635,0.04006607,0.04184977,0.03590307,0.03534597,0.0333417,0.02939568,0.02697015,0.02089702,0.03012983,0.03293845,0.03802117,0.03205782,0.0278502,0.03493245,0.0355623,0.03228265,0.02308515,0.03058822,0.04136228,0.04471848,0.04480848,0.03468752,0.02458468,0.0173537,0.01349928,0.01721543,0.01625928,0.01146948,0.00740472,0.00686863,0.00580477,0.00463297,0.00439967,0.00365735,0.00362217,0.00361267,0.00669127,0.01520708,0.01563972,0.01390962,0.00572373,0.00475503,0.02034035,0.02877245,0.03333455,0.02115962,0.0259294,0.02493195,0.02373557,0.01179012,0.01372007,0.01433068,0.01742247,0.01604062,0.01893103,0.0194387,0.015973,0.00977562,0.00557263,0.00832807,0.00979548,0.01207453,NA,NA,NA,NA,NA,NA,0.01456847,0.01858652,0.02349248,0.02190482,0.02261172,0.02636575,0.0284997,0.0340437,0.03579535,0.03838943,0.0327388,0.0367139,0.04236198,0.04412782,0.03504117,0.03050045,0.02645512,0.02761417,0.02204572,0.02012318,0.01867162,0.0181397,0.01541553,0.01253238,0.01394433,0.01435298,0.01974895,NA,NA,NA,NA,NA,NA,NA,0.02173472,0.01754577,0.013535,NA,0.01074727,0.01084378
"000034.SZ",0.01854468,0.01949388,0.02073115,NA,NA,NA,NA,0.03286992,0.03555028,0.038944,0.02751352,0.0272597,0.03341712,0.0348204,0.04568057,0.04779875,0.06148703,NA,0.05633472,0.04579177,0.03858922,0.03327343,0.02893155,0.03642688,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04177133,0.04351713,0.04414493,0.03409408,0.02428997,0.01746293,NA,0.03909307,0.03536418,0.02926597,0.02275598,0.0223748,0.02226632,0.00933353,0.00812477,0.00630458,0.01156952,0.0186169,0.02462537,0.03412007,0.02990273,0.0262437,0.0123983,0.0101036,0.01178447,0.01053075,0.00853387,0.00817187,0.0114227,0.01253135,0.0103755,0.0077196,0.00931272,NA,0.01133978,0.01203427,0.01137498,0.01423328,0.01246603,0.01227433,0.00962935,0.01007312,0.01446747,0.01600762,0.0152845,0.01065863,0.0199112,0.027706,0.02921447,0.0265161,0.02473742,0.02515198,0.02006375,0.0224782,NA,NA,NA,NA,NA,0.02560128,0.06172192,0.0886457,0.09693997,NA,NA,NA,NA,0.07853818,0.04943557,0.04113855,0.03454743,0.02776098,0.02280758,0.01624193,0.0128674,0.01284572,0.01098807,0.01042948,NA,NA,NA,NA,0.01362083,0.01637393,NA,NA,NA,NA,NA,NA
"000035.SZ",NA,NA,NA,0.05955677,0.05329818,0.04258925,0.03339342,0.02671925,0.0221645,0.02353138,0.02463703,0.02617198,0.03353082,0.03582995,NA,0.0555555,0.06426333,0.0669426,0.06182983,0.05367472,0.04740983,0.0351317,0.03217187,0.03397988,0.03600123,NA,0.02931393,0.02630795,0.02843095,0.02834883,0.02545842,0.01519672,0.01609745,0.0225002,0.02610547,0.02826123,0.02145267,0.02303608,0.0203181,0.02556772,0.02780433,0.0287106,0.02260838,0.0155063,0.01802668,0.0242584,0.02674803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03369412,0.03221283,0.02851167,0.01836203,0.01144995,0.01199703,NA,0.02185633,0.02219218,0.0185739,0.0127623,0.01737397,0.02701603,0.03135407,0.03247423,NA,NA,0.02907785,0.04366437,0.05587737,0.07042195,NA,0.07389858,0.06730892,0.04371182,0.03175063,0.02776105,NA,NA,0.03407507,0.0346321,0.03090708,0.02189317,0.01752332,0.01686202,0.01555575,0.01997738,0.02340393,NA,0.02932468,0.02091528,0.01789705,0.01213468,0.01487515,0.0139256,0.0112087,0.0068635,NA,NA,NA,NA,NA,NA,NA
"000036.SZ",0.01855278,0.02402188,0.02255092,0.02231982,0.01272738,0.01455645,0.01673033,0.01573927,0.009705,0.00777463,0.00860525,0.01373723,0.02020667,0.02078248,0.03192938,0.03256462,0.04185425,0.03654213,0.03348985,0.02596255,0.02175062,0.01929868,0.016868,0.02182633,0.02307177,0.0222415,0.0161224,0.00995682,0.01226518,0.01396648,NA,0.01220707,0.01910457,0.02065722,0.0230331,0.01704438,0.01457345,0.0103529,0.00797315,0.01337273,0.01527802,0.01552868,0.0084719,0.00688605,0.00566065,0.00451785,0.00379312,0.00347905,0.00353485,0.00382167,0.0050656,0.0061036,0.02165095,0.02808752,0.03669147,0.02585025,0.02357957,0.01401625,0.0113018,0.00770423,0.01136652,0.01818723,0.02058443,0.01803787,0.0114752,0.00897957,0.00835712,0.00930998,0.00886765,NA,0.00977693,0.01116233,0.010556,0.00685078,0.0054001,0.00605802,0.00648085,0.00623132,0.00568468,0.0058417,0.00956387,0.02048198,0.02517333,0.02821412,0.03108902,0.02846213,0.02571942,0.02615812,0.0353207,0.05017708,0.05524838,0.05096665,0.04856488,0.041119,0.03539947,0.02955363,0.028991,0.02700192,0.02314648,0.02399953,0.02332823,0.01862742,0.0151962,0.01190683,0.01279003,0.01645238,0.01704903,0.01675432,0.0118459,0.00926945,0.00747307,0.0069406,0.0100782,0.01227572,0.01628682,0.03015982,0.04004438,0.04336677,0.02732557,0.01754398,0.01062097,0.02053172,0.02209742
"000037.SZ",0.01249148,0.00836592,0.00877675,0.01165918,0.00993847,0.00943282,0.00633387,0.00653898,0.0054885,0.00508107,0.00436857,0.00693373,0.0139739,0.01480865,0.01706702,0.01540433,0.01744077,0.0192318,0.01870823,0.0204503,0.01637748,0.0166859,0.01894895,0.02990467,0.02930478,0.02438833,0.01827605,0.01901065,0.01854935,0.01526458,0.01137803,0.01521165,0.01721357,0.02031713,0.01728548,0.01584568,0.01128295,0.00732805,0.01010873,0.01411703,0.01637558,0.01632812,0.01401837,0.01486532,0.01336582,NA,0.01087783,0.0045354,0.00355727,0.0037184,0.0043554,0.006012,0.00797858,0.00677537,0.00614555,0.00480022,0.00413568,0.00293443,0.001575,0.00481848,0.00580473,0.00773232,0.00540943,0.00542697,0.00410762,0.00547135,0.00493695,0.00498095,0.00363833,0.00404817,0.00450677,0.003854,0.00378105,NA,NA,NA,NA,NA,NA,NA,0.0086227,0.01716075,0.02003273,0.02545867,0.03432517,0.0438959,0.04534237,0.04701492,0.05130805,0.06327498,0.0667034,0.0688466,0.0572035,0.04718797,0.03788192,0.0376503,0.04326532,0.03888708,0.03529245,0.02822302,0.03000747,NA,NA,NA,NA,NA,NA,0.02427805,0.018776,0.01527762,0.01145385,0.01324562,0.01414985,0.01306192,0.0092938,0.00708463,0.00676127,0.00759655,0.00712765,0.00649752,0.00525977,0.00498663,0.00524903
