"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"300110.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3351925,0.189365,0.177625,0.1784075,0.1525625,0.13838,0.105585,0.07254,0.0496825,0.050835,0.051235,NA,0.0871375,0.107385,0.1058675,0.1087775,0.123045,0.1658125,0.1529825,0.158955,0.0995375,0.09877,0.077105,0.108775,0.18165,0.1798625,0.1787675,0.11453,0.102865,0.1475175,0.16506,0.198375,0.203185,0.1867225,0.157055,0.2082425,0.2691025,0.2147075,0.2080725,0.12663,0.1267525,0.119635,0.2567625,0.363205,0.3646425,0.2226925,0.1237425,0.1294225,0.1101,0.095775,0.0576175,0.0627925,0.0888225,0.0932475,NA,NA,NA,NA,0.751365,1.193975,NA,NA,1.405595,0.83635,0.7647075,NA,NA,NA,NA,NA,NA,0.8005375,0.5730675,0.404835,0.133055,0.1207075,0.1174125,0.1231175,0.110555,0.0630825,NA,0.1168425,0.1139825,0.0354225,0.0435575,0.051925,0.045715,0.03151,0.0237325,0.02908,0.074275
"300111.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33553,0.46576,0.3835725,0.321495,0.2010575,0.16463,0.14453,0.166795,0.1485825,0.17619,0.146375,0.133925,0.1804625,0.204715,0.2253925,0.1920875,0.2762375,0.346645,0.32018,0.2847275,0.2488975,0.2102875,0.192835,0.3306275,0.39233,0.4010475,0.32314,0.313755,0.3019925,0.233795,0.233695,0.22879,0.20509,0.279085,0.255705,0.3424075,0.298155,0.3272825,0.3284175,0.2806925,0.2065325,0.2046925,0.2592925,0.22577,0.1795275,0.080635,0.061355,0.0856,0.1045425,0.075485,0.079565,0.06301,0.142285,0.16537,0.1622375,0.2731275,0.3117575,0.590445,0.734465,1.155295,1.146945,0.97761,0.66192,0.481695,0.2792325,0.40793,0.3844725,0.38304,0.1500125,0.094545,NA,NA,NA,NA,NA,0.171905,0.18421,0.18193,0.0677675,0.0416875,0.0303075,0.04169,0.05237,0.0543275,0.04009,0.0452725,0.03891,0.042025,0.043905,0.0391175,0.0419025
"300112.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3245375,0.3286625,0.2420425,0.228845,0.1426525,0.12129,0.079505,0.0587025,0.0672325,0.0697475,0.08433,0.0796075,0.129835,0.1411275,0.146525,0.2313125,0.27321,0.3396175,0.292155,0.28724,0.22369,0.183355,0.2764975,0.2437375,0.25272,0.1313275,0.09568,0.22952,0.3019975,0.345915,0.24878,0.1784725,0.156565,0.18481,0.17951,0.2630125,0.2942725,0.2761825,0.25404,0.2730125,0.4944025,0.585585,0.70041,0.5329925,0.3086775,0.2096225,0.2599475,0.255435,0.2477425,NA,NA,NA,NA,0.1978775,0.2067175,0.2225725,0.2285825,0.4426875,NA,NA,NA,NA,0.781835,0.825195,0.503475,0.55981,0.5549975,0.63931,0.443605,0.370155,0.382505,0.3297475,0.2304675,0.10815,0.06475,0.0669025,0.10257,0.12236,0.1163775,0.11938,0.11177,0.1343175,0.1607775,0.1968975,0.176195,0.098035,0.1233025,0.1251675,0.1417675,0.1056075,0.13914
"300113.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97496,0.433295,0.5105325,0.4402525,NA,0.390745,0.35122,0.2169925,0.173225,0.23343,0.2128675,0.19025,NA,0.2330775,0.247475,0.252895,0.3739325,0.522605,0.5544875,0.470015,0.3240625,0.3197,0.27206,0.240605,0.218825,0.2116975,0.1786875,0.14617,0.18907,0.197455,0.22763,0.140555,0.195055,0.29166,0.374645,0.563705,0.6396625,0.65629,0.63025,0.5847725,0.5972225,0.5415725,0.5948925,0.469665,0.413285,NA,0.2697575,0.2646575,0.2536225,0.2214025,0.1792575,0.1739475,0.222545,0.2706675,0.35522,0.4323725,0.58866,NA,NA,NA,0.84448,0.9139325,0.8236825,0.736035,0.7327625,0.944655,0.8266125,0.80313,0.5697325,NA,0.4896,0.346595,0.21446,0.1522475,0.1158575,0.06471,0.0896,0.14533,0.1683225,0.14381,0.1093925,0.09059,0.1000675,0.2116,0.22134,0.213125,0.134835,0.164875,0.1684375,0.2323775,0.253185
"300114.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0589925,0.2868275,0.2459175,0.2769625,0.19234,0.14779,0.079095,0.061085,0.063785,0.0811175,0.094375,0.1439575,0.180945,0.2083425,0.174895,0.15552,0.154095,0.2164875,0.198165,0.2007825,0.1269175,NA,0.1390325,0.135105,0.11033,0.1262525,0.10064,0.1336675,0.104585,0.1619225,0.160295,NA,NA,NA,0.33946,0.465865,0.5075775,0.2944475,0.226545,0.311495,0.351525,0.34658,0.386745,0.3649575,0.2974975,0.1292675,0.108865,0.091425,NA,0.201545,0.25765,0.3441675,0.418745,0.4301825,0.388195,0.263275,0.230175,0.3886425,0.75227,1.3636875,1.4972025,1.4087175,1.09941,0.9631475,0.6464,0.87551,0.708315,0.776065,0.38658,0.3047075,0.3351275,0.30809,0.2563775,0.145085,0.1494125,0.080775,0.072565,0.08785,0.089165,0.080565,0.0790025,0.0686675,0.1190225,0.134505,0.123365,0.1090475,0.075035,0.0759975,0.091965,0.088395,0.1334425
"300115.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18955,0.284355,0.2622825,0.2617275,0.2466675,0.21896,0.16225,0.097625,0.0920975,0.102155,0.1213375,0.1206675,0.137525,0.1300375,0.187765,0.168855,0.2197475,0.1660325,0.171585,0.1085225,0.1436225,0.15611,0.1910075,0.20208,0.2082025,0.177305,0.140555,0.2016075,0.23702,0.252415,0.2307725,0.2517025,0.316645,0.35199,0.2882975,0.29869,0.2832175,0.2781675,0.198835,0.1532,0.15803,0.1909125,0.1989975,0.17558,0.13936,0.138385,0.1532475,0.1522025,0.1271025,0.1094075,0.09135,0.12468,0.1905075,0.2414475,0.3214425,0.4224975,0.4588475,0.66978,0.9222225,1.00516,0.9643075,0.6809775,0.536265,0.29475,0.352025,0.330855,0.403145,0.28127,0.19684,0.172535,0.1239475,0.1509525,0.1677825,0.161255,0.1498475,0.10559,NA,0.11733,0.1254575,0.0938325,0.1368675,0.110185,0.144015,0.1435825,0.1317775,0.1257775,0.1162275,0.16291,0.201155,0.22813
"300116.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6408425,0.53638,0.5192075,0.3464375,0.266935,0.1637575,0.1183525,0.1555525,0.168115,0.19287,0.1504975,0.16615,0.15795,0.131385,0.114645,0.22216,0.2794925,0.30792,0.194955,0.1532875,0.11429,0.11245,0.140505,0.149725,0.1320725,0.0833075,0.0828375,0.091335,0.1092975,0.0970075,0.1325275,0.1717325,0.1958875,0.31214,0.3579425,0.4010425,0.2638975,0.2238825,NA,NA,NA,NA,0.4719675,0.504115,0.4583775,0.21688,0.1835375,0.191835,0.163145,0.2074275,0.1758925,0.219155,0.1555125,0.1355975,NA,0.1948025,0.3681925,NA,0.836285,NA,1.0539925,0.9816825,0.6695525,NA,NA,NA,0.58158,0.5335025,0.45438,0.5568125,0.59632,0.5589575,0.274795,0.2008725,0.18455,0.120565,0.14552,0.1694775,0.2001425,0.2213925,0.250945,0.2587025,0.2337225,0.199565,0.220165,0.160805,0.1846175,NA,NA,NA
"300117.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2748875,0.2268925,0.241315,0.162535,0.145045,0.09554,0.0942575,0.1025025,0.178265,0.205805,0.209325,NA,0.204925,0.200025,0.1731,0.2472,0.3392925,0.3400675,0.242365,0.20153,0.2033675,0.1859325,0.09876,0.0825,0.0962625,0.07761,0.08687,0.1336475,0.295885,0.289205,0.29359,0.1639275,0.144735,0.19179,0.2419175,0.2457225,0.1750525,0.21437,0.1831875,0.2356275,0.20997,0.2395475,0.2352725,0.18533,0.137225,0.0719675,NA,NA,0.1790275,0.1948425,0.2131675,0.141965,0.1421425,0.115725,0.0955225,0.171495,0.3718925,0.6180025,1.0100275,1.17717,1.1086925,0.6850225,0.538695,0.376355,0.53958,0.5945675,0.606085,NA,0.599845,0.501,0.412665,0.19911,0.194465,0.163035,0.1579125,0.086145,0.1078725,0.0953225,0.0682175,0.30762,0.588305,0.6812575,0.3984775,0.2408175,0.2264525,0.2323175,0.170775,0.203255,0.1589225,0.1737175
"300118.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4210175,0.314855,0.3301275,0.23625,0.3335625,0.2870925,0.307775,0.29282,0.2626875,0.2256675,0.2027225,0.2151175,0.1915575,0.2157575,0.183455,0.276495,0.33997,0.3106525,0.242665,0.18271,0.17576,0.1437,0.165745,0.1717475,0.17819,0.1262175,0.1250575,0.1371975,0.1473325,0.1924,0.17616,0.165995,0.16902,0.2097425,0.3518125,NA,NA,0.543985,0.555385,0.5239125,0.3307375,0.3370375,0.3756975,0.3918825,0.337925,0.21027,0.1933125,0.1553775,0.1384075,0.1216575,0.14683,0.2641,0.2508225,0.22872,NA,0.27059,0.422925,0.7247025,0.964595,1.012315,0.97629,0.7595575,0.594765,0.33542,0.44392,0.481385,0.5819425,NA,0.3559075,0.2551075,0.2070075,0.146675,0.08293,0.0448,0.03592,0.029905,0.04331,0.045605,0.0464575,0.07636,0.0737825,0.0775625,0.05617,0.0396325,0.04843,0.0449025,0.0738925,0.0620825,0.0549275,0.062645
"300119.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57278,0.322675,0.305195,0.1896625,0.1691325,0.1143875,0.11209,0.159495,0.173665,0.157165,0.2271325,0.3093475,0.346355,0.26473,0.22104,0.2140275,0.2231825,0.17702,0.2063625,0.1565225,0.147855,0.0837975,0.0932625,0.10361,0.136105,0.1301625,0.11929,0.0752625,0.07514,0.106705,0.14173,0.1909075,0.163455,0.218785,0.2070525,0.2327725,0.14694,0.15306,0.12662,0.171155,0.158845,0.1994175,0.165595,0.146365,0.097545,0.078525,0.06703,0.09137,0.0912175,0.11477,0.10424,0.1442,0.122035,0.1151825,0.15171,0.343135,NA,0.524925,1.100255,1.13479,1.0149675,0.7552125,0.568945,0.402945,0.5724825,0.535415,0.5538175,0.2339175,0.169755,0.1590375,0.13872,0.1170325,0.11745,0.123715,0.1243775,0.08106,0.0960225,0.0768225,0.0630825,0.04214,0.0573425,0.0661575,0.103755,0.10161,0.097425,0.056925,0.07037,0.0925025,0.11465,0.1462325
"300120.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5739575,0.2972225,0.4148275,0.2934925,0.296055,0.1709475,0.1509875,0.132675,0.13115,0.1158375,0.12272,0.1303975,0.130675,0.19918,0.2187175,0.261045,0.2719625,0.280935,0.2595725,0.161305,0.1254475,0.1078225,0.1029275,0.0974225,0.1008825,0.073415,0.06797,0.1274525,0.14297,0.196765,0.211335,0.1899225,0.14304,0.1051,0.1165325,0.2083075,0.19277,0.204975,0.2081875,0.2165275,0.2693125,0.2854925,0.232905,0.158765,0.091385,0.08353,0.110245,0.09775,0.1124825,0.086335,0.1035475,0.14495,0.19012,0.192235,0.1649925,0.250395,0.353745,0.78868,1.27437,1.6731375,1.49059,1.274125,NA,0.6219975,0.6249,0.542075,0.50342,0.2741075,0.2334,0.2445725,0.2312475,NA,NA,NA,NA,0.2352275,0.220325,0.1860175,0.1214225,0.14575,0.160005,0.1483275,0.1439075,0.1151775,0.1249375,0.08303,0.08858,0.0881225,0.0796375,0.1097
"300121.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79396,0.379715,0.3263575,0.219775,0.2141275,0.1779975,0.1681725,0.16889,0.160145,0.10856,0.0929725,0.1333275,0.1759725,0.1845625,0.17381,0.1587875,0.159475,0.1708325,0.16216,0.1509125,0.1340275,0.1284625,0.0950175,0.0813,0.0795475,0.092525,0.175315,0.205995,0.193445,0.1708825,0.21739,0.2336525,0.1892025,0.1510625,0.1621375,0.16044,0.0928075,0.08216,0.1142275,0.139585,0.1675975,0.1992875,0.450015,0.42233,0.3906125,0.2729475,0.2895525,0.1851,0.2541875,0.30531,0.3120275,0.24091,0.2032075,0.1976075,0.1266125,NA,0.2913225,0.631915,1.177465,1.217465,1.091655,0.81474,0.6365075,0.3621125,0.5798325,0.5671725,0.604765,0.322455,0.2564175,0.26701,0.3390025,0.28269,0.19534,0.115345,0.1057375,0.0966375,0.09922,0.1147775,0.085685,0.0837225,0.1116625,0.164235,0.228605,0.2162275,0.2047475,0.144955,0.107265,0.11193,0.12017,NA
"300122.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1604925,0.1517025,0.234275,0.1915075,0.1778475,0.1109725,0.120475,0.0872675,0.0963475,0.082425,0.15425,0.148925,0.160155,0.0918325,0.0954775,0.1486625,0.233845,0.23039,0.1957025,0.126675,0.1238775,0.11317,0.0751825,0.07054,NA,0.1345025,0.1382325,0.1489025,0.1207175,0.11964,0.1248575,0.08533,0.120985,0.09805,0.1218325,0.1032625,0.08903,0.1072825,0.1350275,0.1684425,0.17706,0.166635,0.13089,0.118965,0.1083375,0.0751675,0.0604625,0.05998,NA,NA,NA,0.2637,0.299945,0.299835,0.1659175,0.2672475,0.3880325,0.5514125,0.7884675,0.872345,0.8651475,0.73135,0.5587375,0.3839025,0.4805825,0.516805,0.6659125,0.464715,0.4273275,0.3265025,0.3147525,0.2419,0.191185,0.0799825,0.0801025,0.088005,0.122725,0.212295,0.1874925,0.180515,0.194785,0.1908825,0.18522,0.1513,0.1524075,0.13272,0.1547125,0.15031,0.2149525,0.254345
"300123.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991335,0.5937875,0.5125325,0.4026975,0.270315,0.1735875,0.156385,0.1425475,0.13598,0.1628975,0.1768125,0.2014125,0.1821575,0.196535,0.16209,0.18952,0.2216225,0.2067375,0.1810375,0.12154,0.121515,0.0991325,0.138415,0.1644475,0.152305,0.102505,0.0987975,0.12347,0.146985,0.1447825,0.1128775,0.0907175,0.0695575,0.0906925,0.1313925,0.1455025,0.1365325,0.1436075,0.172005,0.1850375,0.1690525,0.17651,0.1410475,0.1290475,0.0708475,0.09541,0.094045,0.10768,NA,0.1963375,0.2631325,0.298625,0.196225,0.1695,0.105935,0.16049,NA,NA,NA,NA,NA,NA,NA,0.346915,0.5726625,0.55991,0.5958025,0.4047875,0.344085,0.241105,0.2242125,0.148525,NA,NA,NA,NA,NA,0.33751,0.32926,0.41526,0.1955925,0.2154775,0.205485,0.18321,0.170985,0.1303475,0.152545,0.11694,0.100305,0.1177
"300124.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49329,0.3227725,0.36131,0.3114825,0.2569275,0.2276475,0.2004725,0.1454425,0.10401,0.0899,0.1040125,0.102135,0.11662,0.108015,0.10928,0.1252725,0.2034475,0.2164425,0.22848,0.1447675,0.167415,0.1362925,0.1671,0.185785,0.1976975,0.1827975,0.1759225,0.1763025,0.138625,0.1454675,0.1819675,0.19545,0.2512025,0.291835,0.4110225,0.380225,0.293365,0.2679875,0.249195,0.2438775,0.2165175,0.228265,0.27984,0.28271,0.225345,0.2090425,0.2174125,0.183935,0.1490125,0.1182425,0.1358625,0.187265,0.2895725,0.3033875,0.3002425,0.2565975,0.3817975,0.6772275,0.9039975,1.037715,0.919995,0.7325975,0.5243,0.3030675,0.3162375,0.27923,0.3475825,0.199615,0.1433275,0.139605,0.11965,0.0898475,0.0541625,0.0603925,0.05313,0.058715,0.045375,0.0439775,0.0534275,0.0614775,0.0778525,0.073575,0.0822875,0.0678925,0.0655875,0.06296,0.1123075,0.1229975,0.11844,0.1118825
"300125.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519285,0.5367675,0.394735,0.2995725,0.18798,0.14741,0.1161925,0.11783,0.09851,0.1169025,0.17813,0.2358875,0.2448775,0.2574025,0.2565725,0.3404675,0.2846775,0.26821,0.16883,0.19093,0.22614,0.2799675,0.30469,0.233975,0.235555,0.1853125,0.1881475,0.1456325,0.14738,0.14186,0.1140025,0.168665,0.2628675,0.37242,0.35356,0.265465,0.3040875,0.281595,NA,0.3233925,0.309235,0.31171,0.1952025,0.07939,0.060335,0.08216,0.093735,NA,0.159695,0.158055,0.1894,0.126965,0.1336975,0.208345,0.3033375,0.4081575,0.5088975,0.9058875,1.15208,1.12499,0.85242,0.5698575,0.31958,0.4434225,0.47651,NA,NA,NA,NA,NA,0.3284825,0.23408,0.0892325,0.09815,0.1062175,0.15698,0.1323375,0.096235,0.0645675,0.0822475,0.0812425,0.0668175,0.0425525,0.041405,0.036445,0.054175,0.05907,0.051495,0.083985
"300126.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4971225,0.32298,0.246985,0.1631425,0.117655,0.083315,0.09707,0.128015,0.1593775,0.13978,0.162675,0.147745,0.137195,0.16069,0.1615825,0.2031975,0.160595,0.1407475,0.098985,0.0953525,0.071135,0.0919725,0.1391625,0.1687975,0.0996175,0.0788775,0.0613175,0.078895,0.0918325,0.1109375,0.10443,0.0916925,0.0716675,0.0905725,0.0950275,0.0857675,0.0818275,0.13131,0.2655975,0.3206725,0.310725,NA,0.259205,0.256315,0.2397475,0.2092675,0.2303275,0.23966,0.25347,0.2648925,NA,NA,NA,NA,NA,0.6652975,1.06505,1.5172625,1.348355,1.2789825,1.100325,0.8601375,0.4939875,0.659225,0.6266025,0.6987925,0.3817425,0.2929125,0.2503625,0.2103025,0.1306575,0.0965675,0.03681,0.0503925,0.1940775,0.23854,0.233115,0.084005,0.06642,0.0904075,0.10934,0.13001,0.0883425,0.0828525,0.0479175,0.0588725,0.0565875,0.0563475,0.09986
"300127.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788725,0.7618075,0.541905,0.2741975,0.1882725,0.1757875,0.1246775,0.1246125,0.1023825,0.20992,0.304455,0.46816,0.5783875,0.5414725,0.5127525,0.428575,0.34502,0.277805,0.212875,0.2397575,0.22998,0.211315,0.1957725,0.1885675,0.21884,0.1973075,0.3760975,0.384815,0.38602,0.2810225,0.3141375,0.335715,0.3408375,0.3241125,0.2914975,0.2192475,0.121505,0.1047025,0.15699,0.1466875,0.26462,0.27353,0.4283975,0.3149725,0.3184225,0.2109775,0.220495,0.171805,0.1334575,0.09873,0.159545,0.147565,0.161065,0.122445,0.1685475,0.2813575,0.56212,0.8768175,0.9861275,0.8923975,0.704815,0.5983725,0.4175975,0.56795,0.4966375,0.4954125,0.3342575,0.4539175,0.621895,0.59725,0.3809375,0.2033125,0.1563925,0.09961,0.11598,0.14556,0.201235,0.18301,0.17827,0.133645,0.1526875,0.23473,0.314485,0.285405,0.2607325,0.18312,0.1502075,0.12066,0.1462425
"300128.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453465,0.5619675,0.4007425,0.2767925,0.2015725,0.1961875,0.12786,0.1072825,0.097325,0.1222725,0.1295675,0.13512,0.1562775,0.2243125,0.2369975,0.2873675,0.2335225,0.2277325,0.161865,0.1705075,0.1553625,0.1798175,0.2244675,0.261775,0.2479075,0.2254775,0.2022575,0.18385,0.180485,0.16637,0.212555,0.2589975,0.323195,0.3761575,NA,0.3624,0.33097,0.3481325,0.3627125,0.299855,0.3202525,0.3311475,0.297925,0.2946025,0.2336525,NA,NA,0.239605,0.25666,NA,0.178295,0.164995,0.2130175,0.1792125,0.2665325,0.33556,0.5584925,NA,NA,0.9473625,0.9701925,0.9035575,0.444405,0.6883375,0.6669575,0.64725,0.3631425,0.3506925,0.4300725,0.42322,0.2659775,0.147445,0.08346,0.08785,0.086825,0.1094025,0.1266625,0.164175,0.17673,0.2607925,0.3546975,0.3248625,NA,0.2510575,0.2105025,0.1991475,0.2208725,0.171875,NA
"300129.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2205025,0.24685,0.16956,0.1611775,0.1342225,0.1144625,0.1623325,0.184155,0.19625,0.1599625,0.221565,0.278975,0.268245,0.253295,0.2228925,0.2634425,0.2046,0.17434,0.13015,0.17701,0.161685,0.2221225,0.18637,0.2167975,0.15172,0.1471775,0.12548,0.115215,0.109335,0.07124,0.0612225,0.07118,0.0908825,0.13319,0.1322875,0.1444625,0.14534,0.1629775,0.18273,0.3571175,0.4575525,0.4884425,0.494975,0.474835,0.3546875,0.288855,0.18843,0.159775,0.118505,0.1136075,0.14286,NA,NA,0.2104525,0.37261,0.4420875,0.6488025,0.9342875,1.05216,NA,0.7895525,0.638995,0.31547,0.365835,0.337785,0.3582025,0.17355,0.10594,0.08271,0.0675325,0.0594125,0.075895,0.0750575,0.0716225,0.0670925,0.056555,0.0579275,0.0349025,0.036075,0.0633225,0.070035,0.0668375,0.04497,0.050435,0.0521,0.0635475,0.0618875,0.08967,0.1086875
"300130.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150075,0.155135,0.116965,0.10231,0.11058,0.10497,0.083865,0.071345,0.0918775,0.1041925,0.1097225,0.110715,0.22466,0.2462725,0.237575,0.2330975,0.20084,0.2510875,0.1545625,0.14783,0.100545,0.080455,0.0704075,0.088395,0.0841925,0.08341,0.0680075,0.1068375,0.0988975,0.105445,0.10716,0.0875125,0.1032175,0.31856,0.4185125,0.4110125,NA,NA,NA,NA,0.4479,0.696235,0.81971,0.66619,0.441385,0.24282,0.188675,0.09896,0.096865,0.1225525,0.1956225,0.3479625,0.4643625,NA,0.81915,1.0529275,1.197815,1.5094625,1.4083175,1.501875,1.1361375,0.7695175,0.4749875,0.6868275,0.7879275,0.7904075,NA,0.463925,0.321575,0.268745,0.178695,0.097495,0.047705,0.041845,0.057255,0.2507425,0.2574175,0.24696,0.0686775,0.070805,0.161265,0.22515,0.22481,NA,0.1522225,0.164945,0.2662125,0.2716275,0.3409075
"300131.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300855,0.28064,0.305815,0.2453175,0.2780625,NA,0.21923,0.22767,NA,0.077075,0.131005,0.156865,0.18553,0.12144,0.2371375,0.2930125,0.3014425,0.2281425,0.1459775,0.1414275,0.0853425,0.1221125,0.1419725,NA,NA,0.3138675,0.3384325,0.20062,0.2057125,0.135215,NA,0.188585,NA,0.3511975,0.412035,NA,NA,NA,0.5574325,0.57879,0.6204625,0.55822,0.382115,0.280555,0.219095,0.18915,0.1509875,0.130035,0.2476525,0.37351,0.5754875,NA,NA,0.6735325,0.8586,0.9826275,1.1310275,NA,NA,NA,NA,NA,0.9297325,0.9495325,0.8485175,0.8889175,0.610035,0.445805,0.297325,0.2636425,0.185735,0.1147925,0.069045,0.0405225,0.0626,0.1400575,0.148175,0.1202,0.0528725,0.0721175,0.0695175,0.06685,0.0392675,0.041325,0.0368475,0.0479525,0.072295,0.12488,0.159135
